oid,category
959640114,football
36876635,winter_sport
26060618,autosport
769374336,basketball
216451201,esport
896615205,extreme
32734003,autosport
920553522,football
391708030,athletics
807285226,extreme
979631209,autosport
759335729,martial_arts
389199804,volleyball
695005818,athletics
133265812,football
526305739,boardgames
923024638,tennis
165033105,esport
720700227,volleyball
435521510,martial_arts
55011619,tennis
950885012,extreme
216695313,basketball
720980602,athletics
88427238,esport
629764426,hockey
652140412,winter_sport
469446016,football
491378212,hockey
60784503,autosport
377362103,hockey
669425923,martial_arts
972799138,boardgames
302086720,extreme
253041238,motosport
214775512,tennis
268076611,football
251677902,motosport
890975533,basketball
720423606,hockey
805173438,athletics
300976628,martial_arts
452666501,basketball
506647809,hockey
631274828,motosport
461578519,hockey
656339234,hockey
314730615,martial_arts
347915320,esport
115166329,boardgames
945052807,football
613261001,martial_arts
404734609,winter_sport
923024638,extreme
649301435,martial_arts
148389602,basketball
89635319,volleyball
330691025,basketball
890975533,basketball
916355700,hockey
654534231,martial_arts
721591601,martial_arts
742720004,boardgames
481125330,extreme
379173710,autosport
360316628,esport
390954924,athletics
384245413,basketball
409398311,hockey
411869717,martial_arts
424194001,athletics
503286621,volleyball
150273323,athletics
737153530,autosport
729673830,autosport
497868207,volleyball
997758226,tennis
976274208,extreme
946552139,motosport
516878434,football
309752232,volleyball
722326419,volleyball
566255305,tennis
694176212,football
490004308,tennis
484770022,winter_sport
185122614,tennis
978152436,winter_sport
456365104,football
163267719,winter_sport
127525432,volleyball
694176212,extreme
451609521,athletics
113480613,boardgames
882493006,autosport
397238625,martial_arts
892724112,motosport
410422939,esport
920673602,football
964864035,volleyball
690730704,esport
466949309,tennis
5492000,boardgames
699404808,martial_arts
636813919,motosport
10778511,hockey
573720128,extreme
350854638,autosport
129966125,hockey
772243338,basketball
704754304,winter_sport
650371125,extreme
673423735,motosport
806603917,winter_sport
332820822,autosport
483440203,motosport
152027915,tennis
934775902,boardgames
621494509,volleyball
606598308,esport
490784125,autosport
529365418,boardgames
793527036,martial_arts
720980602,athletics
214775512,esport
188871818,boardgames
846615403,extreme
569162732,esport
307052612,motosport
871203616,extreme
186064128,winter_sport
669684718,winter_sport
3905302,boardgames
753204021,basketball
869518006,autosport
152328435,winter_sport
837411601,volleyball
17142414,autosport
610608320,martial_arts
356167110,hockey
881714831,boardgames
297584824,esport
353182908,autosport
608202837,martial_arts
38824639,winter_sport
258919913,esport
252647132,esport
362038305,extreme
773639931,football
933536635,autosport
583649127,athletics
325340028,football
656321537,esport
976726439,martial_arts
445982121,athletics
573599818,extreme
354506919,football
901046514,tennis
52704700,winter_sport
593313032,martial_arts
95187032,martial_arts
954309335,autosport
483669103,motosport
855240530,football
217336832,martial_arts
548773538,esport
881039026,football
84609918,esport
981950805,boardgames
793483105,winter_sport
712523014,tennis
942578728,boardgames
443224606,autosport
313283509,hockey
652028722,volleyball
168804232,martial_arts
357676832,esport
63796435,hockey
905243708,extreme
569390901,hockey
382246238,autosport
906965618,athletics
820937225,boardgames
991437726,boardgames
214283216,basketball
707243606,athletics
419776727,football
191197220,tennis
718004107,winter_sport
108159118,esport
757382404,basketball
752730414,extreme
411058433,hockey
986135626,esport
120860807,athletics
570876811,autosport
873304510,winter_sport
443224606,autosport
628940512,basketball
633910216,extreme
415048434,winter_sport
653555418,esport
170400932,martial_arts
458257228,volleyball
371194832,football
695058203,athletics
602432133,tennis
402635101,hockey
821566411,winter_sport
805173438,athletics
831253324,motosport
635660039,boardgames
957467121,football
703645610,winter_sport
718520728,martial_arts
298821701,motosport
58056119,motosport
22036439,athletics
918645004,martial_arts
495993616,autosport
544238018,esport
633910216,boardgames
876929904,volleyball
123871733,motosport
896038516,basketball
206462427,football
613510504,volleyball
76945400,hockey
497113516,martial_arts
325137301,athletics
563416735,winter_sport
110161928,autosport
560746300,boardgames
119067016,football
32712332,autosport
923366304,tennis
885777902,motosport
777792529,football
96550538,martial_arts
15687720,boardgames
548575926,martial_arts
346051213,volleyball
369774809,basketball
475206109,volleyball
875961536,volleyball
330574029,hockey
433461909,motosport
742720004,boardgames
19561637,autosport
685403029,basketball
732719339,extreme
731751516,tennis
421471925,football
105159200,football
949907629,boardgames
17474117,basketball
46557902,basketball
453489307,hockey
58828435,basketball
398016315,volleyball
91524722,football
242791832,motosport
369510408,volleyball
928894020,esport
165629003,martial_arts
302563336,motosport
795983000,autosport
657046535,boardgames
721281612,tennis
513724303,volleyball
739334607,tennis
626123703,boardgames
988322537,athletics
151688620,winter_sport
506779112,football
965232823,martial_arts
243150312,winter_sport
941655901,winter_sport
185046019,volleyball
379173710,autosport
879807905,football
377199730,motosport
251684639,motosport
909448138,athletics
809470704,basketball
349748832,football
364130824,tennis
608202837,martial_arts
958737102,winter_sport
858270913,basketball
923126630,tennis
987772401,esport
769822207,volleyball
271744519,martial_arts
577954824,motosport
618050834,extreme
896187322,football
216451201,esport
130907226,athletics
891334035,motosport
895774202,extreme
52498920,winter_sport
436075506,esport
801563116,autosport
131876911,esport
116718123,athletics
521758907,basketball
164938627,athletics
357831525,winter_sport
965112735,boardgames
793498528,martial_arts
337047403,winter_sport
678814727,football
783745007,esport
559217017,motosport
982459907,motosport
57043301,athletics
685187327,winter_sport
850982633,boardgames
708186121,football
68735805,motosport
271744519,martial_arts
878785139,winter_sport
788319022,autosport
704493238,basketball
650213926,autosport
361446201,martial_arts
200403021,martial_arts
87100822,martial_arts
920673602,winter_sport
594307803,extreme
224117102,athletics
151563426,football
912568719,autosport
534740330,athletics
949032612,boardgames
336705925,athletics
883911111,motosport
372120119,basketball
392205005,martial_arts
495216520,esport
853736228,esport
534740330,athletics
896038516,basketball
892724112,motosport
921937508,basketball
765668814,autosport
498073839,football
110567026,athletics
262649514,basketball
547766236,football
636863230,boardgames
597803422,hockey
720267537,winter_sport
37933603,winter_sport
413319722,extreme
960682626,extreme
468180423,basketball
769467634,autosport
199260030,boardgames
565820003,motosport
374161020,esport
842350816,motosport
306975214,winter_sport
543395536,extreme
95322821,motosport
424072328,volleyball
78576008,football
500328511,extreme
843846307,esport
105159200,football
229925816,esport
438386826,winter_sport
661807414,boardgames
888914411,boardgames
250868121,basketball
143397604,athletics
194289811,basketball
367128632,hockey
718731007,hockey
154343628,hockey
920712623,tennis
810689517,motosport
718968334,extreme
310690308,basketball
254489118,tennis
442857922,esport
648146022,football
584346327,athletics
633244217,winter_sport
68218829,boardgames
730777029,autosport
631811222,tennis
433717313,motosport
844717635,extreme
875931726,autosport
951144506,volleyball
21598420,motosport
754130730,boardgames
361486400,extreme
334684635,winter_sport
392033223,athletics
820937225,extreme
293927219,boardgames
839751918,tennis
456365104,esport
58828435,esport
762195413,athletics
294739001,volleyball
847243834,martial_arts
175684103,esport
754370035,football
66862529,extreme
588021734,basketball
336407414,football
820407333,volleyball
974417010,volleyball
777388529,tennis
447660100,football
941480814,esport
432881818,volleyball
209708505,basketball
753204021,esport
776648409,martial_arts
511077225,extreme
123949320,basketball
584644404,esport
905312229,athletics
799841423,athletics
44066515,hockey
45741408,motosport
596424711,athletics
395618404,martial_arts
133265812,motosport
514610616,tennis
600699419,boardgames
242791832,motosport
909250315,extreme
737153530,autosport
412582902,autosport
487461304,volleyball
408612401,basketball
486848704,football
598946537,winter_sport
435847516,volleyball
609698935,motosport
38798826,autosport
623907520,athletics
597803422,hockey
720194726,motosport
853317727,boardgames
369510408,hockey
919983808,boardgames
129966125,extreme
184939504,volleyball
669425923,martial_arts
406191709,motosport
649198810,extreme
645562129,athletics
200854829,hockey
111216229,tennis
134189922,winter_sport
472102715,boardgames
219875603,basketball
87688401,basketball
130540023,tennis
160913325,football
795681906,autosport
415737436,autosport
953619614,extreme
621621214,winter_sport
656137117,football
769467634,autosport
330574029,hockey
920553522,football
356043123,martial_arts
923366304,volleyball
52498920,winter_sport
553168723,tennis
327734729,boardgames
452666501,basketball
636813919,basketball
548575926,martial_arts
597803422,hockey
555032604,extreme
756352731,basketball
372619507,martial_arts
867517906,hockey
879179136,hockey
86508807,tennis
540241108,athletics
850748314,motosport
688031531,martial_arts
192169939,volleyball
28624709,basketball
957467121,extreme
104166914,basketball
888762027,tennis
216695313,basketball
323542800,hockey
868970032,esport
128159832,motosport
583649127,athletics
799507205,boardgames
412582902,autosport
590168531,football
883696318,boardgames
772796121,winter_sport
542840716,motosport
479862616,hockey
158241534,volleyball
118342520,hockey
952958325,esport
503681221,winter_sport
340307719,motosport
463889624,boardgames
152328435,winter_sport
716233230,hockey
583140311,basketball
571488727,football
703645610,winter_sport
226571001,motosport
493329800,basketball
742197116,tennis
119067016,football
401762737,autosport
995560132,esport
913037318,boardgames
410728131,martial_arts
426714607,football
540326921,boardgames
763019216,autosport
619136712,basketball
33335702,hockey
618948831,autosport
329140217,motosport
505512209,martial_arts
918364537,winter_sport
821674032,hockey
642194214,athletics
398016315,martial_arts
542840716,athletics
323542800,football
548773538,esport
753336639,martial_arts
687615825,esport
697962815,football
597320201,athletics
382790721,esport
101931638,esport
588492128,boardgames
663005300,tennis
131249529,martial_arts
733364110,autosport
676067213,tennis
720700227,volleyball
50657202,tennis
694431706,athletics
358997321,motosport
149642906,tennis
306441436,autosport
310100109,motosport
500328511,esport
329140217,motosport
584124420,basketball
227716111,basketball
487411805,esport
149642906,tennis
493301008,winter_sport
695005818,athletics
341458225,esport
421797403,football
51478403,winter_sport
262629904,tennis
266940400,tennis
311125219,boardgames
214726412,athletics
83051405,winter_sport
256309326,autosport
501121024,motosport
716730813,athletics
651673205,volleyball
128444506,tennis
597076427,tennis
759592926,tennis
411875725,volleyball
447547920,hockey
194359403,hockey
849288127,volleyball
805618829,basketball
633667826,basketball
118342520,hockey
421471925,football
713015830,esport
841922601,motosport
113904702,autosport
353182908,tennis
229614602,motosport
216195912,winter_sport
450530620,autosport
933468212,esport
874382204,tennis
676067213,tennis
902709331,football
191197220,tennis
292717533,boardgames
74514107,athletics
424072328,volleyball
398887933,football
464496500,martial_arts
650213926,autosport
770007815,football
272974518,motosport
6841824,winter_sport
147606020,motosport
362038305,extreme
77435832,extreme
421579134,tennis
78576008,winter_sport
155775004,motosport
916357824,hockey
920077015,athletics
724575310,athletics
732725131,martial_arts
802544922,extreme
959923306,hockey
846289631,martial_arts
252017522,esport
280458608,athletics
104061007,hockey
350854638,autosport
832060730,winter_sport
555020016,esport
605027413,winter_sport
789732331,winter_sport
22036439,athletics
291959212,tennis
545066315,autosport
930446319,volleyball
655435538,autosport
673848710,basketball
483581922,esport
249355536,martial_arts
813350212,tennis
18474206,autosport
452666501,basketball
217409812,tennis
662150224,football
989301701,winter_sport
330574029,hockey
808720707,motosport
8754004,martial_arts
58842105,motosport
933474909,autosport
461441908,boardgames
479245314,volleyball
731161905,basketball
130535527,winter_sport
958980903,athletics
918364537,winter_sport
945722108,athletics
104061007,football
940100410,motosport
11502711,volleyball
523428729,hockey
139119238,martial_arts
474341536,winter_sport
418496427,esport
781035303,esport
875504204,esport
269499238,tennis
7101715,hockey
114597920,athletics
160913325,hockey
710737629,motosport
528610528,football
967849804,football
686389628,extreme
837518626,martial_arts
338061502,football
271439505,tennis
195814323,hockey
487455103,athletics
304537523,extreme
186064128,winter_sport
591630036,boardgames
916678726,winter_sport
885530530,hockey
995968829,volleyball
917333836,martial_arts
300018033,boardgames
687005007,football
642658905,boardgames
682574502,athletics
500649222,esport
21376113,boardgames
518838020,winter_sport
638690823,autosport
954782222,autosport
991670624,basketball
970656307,football
832060730,volleyball
202788309,martial_arts
995696423,athletics
181790608,football
541587109,motosport
814378832,motosport
60377539,tennis
251684639,extreme
776303527,autosport
31026914,extreme
613449708,hockey
912568719,autosport
128381701,volleyball
64335022,martial_arts
87688401,hockey
445982121,athletics
97470738,esport
406657330,volleyball
53723411,football
342217239,esport
441807829,winter_sport
269499238,tennis
28624709,hockey
515163906,basketball
613261001,martial_arts
940100410,motosport
610073730,esport
336741517,martial_arts
693946932,volleyball
118582030,autosport
650213926,autosport
128159832,motosport
677320621,tennis
253865922,tennis
633244217,winter_sport
883951626,martial_arts
182965603,volleyball
765370701,motosport
994379631,tennis
361446201,basketball
259229513,volleyball
77255925,athletics
575808906,motosport
282876503,motosport
852431225,basketball
642194214,martial_arts
171142708,boardgames
346979937,winter_sport
835396802,football
201585624,hockey
62179307,volleyball
441983510,athletics
947255416,hockey
156539705,motosport
551269718,volleyball
292717533,boardgames
87678917,football
199931007,basketball
958737102,winter_sport
773639931,hockey
128159832,motosport
814396119,extreme
480925027,winter_sport
721591601,martial_arts
607642001,winter_sport
718004107,winter_sport
789662714,extreme
241306824,athletics
927963415,tennis
433288420,winter_sport
484354931,volleyball
277201523,esport
460819000,extreme
730464814,boardgames
456049834,motosport
432194902,martial_arts
919523134,tennis
952958325,esport
612806513,winter_sport
30987817,boardgames
26974626,hockey
995696423,martial_arts
329730016,basketball
606598308,martial_arts
696763600,esport
890975533,basketball
965739105,esport
19765518,hockey
555020016,esport
869551220,esport
631811222,football
502752932,winter_sport
443892630,athletics
785209618,extreme
155775004,motosport
144893418,esport
613261001,martial_arts
65274210,athletics
850982633,boardgames
883696318,boardgames
266731331,winter_sport
641530522,tennis
523843812,football
637330135,esport
447660100,football
245680408,martial_arts
454563234,boardgames
720267537,winter_sport
411813121,extreme
349384717,basketball
769822207,volleyball
440346237,motosport
173808905,basketball
424678830,athletics
729168834,volleyball
923366304,tennis
74514107,athletics
184257327,motosport
737880515,basketball
454563234,boardgames
533687714,motosport
21334510,football
735316620,volleyball
466949309,tennis
246280803,tennis
885530530,hockey
508598802,volleyball
303858215,motosport
529365418,boardgames
810672125,motosport
880325814,tennis
549787313,hockey
480878817,autosport
879867032,martial_arts
432119824,esport
120384031,hockey
875961536,volleyball
861225637,volleyball
819595634,autosport
230468518,tennis
415048434,martial_arts
916952214,esport
804059534,basketball
804077033,football
675028903,motosport
495216520,esport
390326813,winter_sport
400888203,extreme
334458011,tennis
294997620,tennis
424194001,athletics
617041638,esport
312888017,martial_arts
356167110,hockey
610069617,motosport
433288420,winter_sport
7101715,basketball
571684534,athletics
367128632,football
175877702,winter_sport
613510504,football
572123918,football
366534304,extreme
34632917,volleyball
9455401,hockey
227173108,esport
704448708,winter_sport
480246717,extreme
94282806,esport
482188421,esport
716730813,athletics
5492000,boardgames
652151312,hockey
876929904,volleyball
753336639,martial_arts
337669626,extreme
197069007,martial_arts
901640937,extreme
38650222,boardgames
256102315,tennis
707684228,basketball
408679404,tennis
617041638,hockey
720971414,winter_sport
575415307,hockey
349384717,basketball
106586209,football
429186739,martial_arts
763841310,basketball
429095315,tennis
929012030,motosport
624935922,football
524622113,boardgames
392205005,tennis
976997634,autosport
282890727,football
17474117,basketball
527340032,hockey
508170013,tennis
28987600,autosport
414585700,esport
188914633,hockey
17142414,autosport
327461413,hockey
794004500,basketball
847903026,winter_sport
759122832,esport
451609521,athletics
26060618,autosport
809470704,basketball
359331738,hockey
62850008,football
38798826,autosport
989889703,martial_arts
398887933,football
705736306,basketball
424965336,esport
610608320,martial_arts
171939837,martial_arts
183300802,football
620831039,esport
649867805,motosport
351815720,esport
874382204,tennis
750529123,winter_sport
740126116,autosport
68218829,boardgames
493301008,winter_sport
191197220,winter_sport
636382901,athletics
461294623,hockey
672291907,tennis
690672834,football
384129821,athletics
693946932,volleyball
720806404,football
269135832,winter_sport
375824633,winter_sport
464496500,martial_arts
80519630,martial_arts
880206236,tennis
584526602,extreme
338061502,football
174540012,volleyball
683004715,hockey
139386623,basketball
958369610,tennis
770007815,football
269135832,winter_sport
429186739,martial_arts
700198717,esport
677409936,boardgames
240113404,esport
203609815,esport
837411601,autosport
803373031,football
995078418,tennis
214283216,basketball
106586209,football
46365838,esport
575415307,winter_sport
367146634,motosport
358997321,motosport
617827624,motosport
816073817,motosport
666979904,volleyball
187165212,boardgames
490004308,extreme
892988615,martial_arts
636382901,athletics
373392512,football
247829135,athletics
482188421,esport
868741111,motosport
110299018,winter_sport
596424711,athletics
30987817,boardgames
929177628,winter_sport
735630433,extreme
394212724,extreme
939794218,football
350292811,boardgames
737880515,basketball
479862616,football
462553428,football
454798730,volleyball
287237406,winter_sport
570673139,football
834921405,athletics
952958325,esport
262629904,tennis
515359008,extreme
815640829,martial_arts
310690308,basketball
393407803,boardgames
839826832,extreme
128159832,motosport
741012308,football
309752232,volleyball
318513918,extreme
129257723,winter_sport
115874623,winter_sport
81295517,volleyball
655483127,boardgames
166496120,athletics
914507310,autosport
531845619,hockey
602432133,volleyball
533687714,motosport
548575926,martial_arts
600193414,volleyball
336741517,martial_arts
78576008,autosport
675769234,winter_sport
655829522,football
540241108,athletics
102586218,football
129966125,hockey
378940814,motosport
332438024,extreme
821416534,hockey
931808713,athletics
686924926,esport
287813214,autosport
851180827,hockey
238670820,extreme
594307803,autosport
657828704,extreme
10212412,volleyball
239478110,football
168848407,esport
97557113,boardgames
661402108,autosport
916355700,esport
451105500,esport
954309335,autosport
902195311,winter_sport
900952227,athletics
582387318,volleyball
717515711,winter_sport
514263414,volleyball
553168723,tennis
729673830,autosport
247313923,volleyball
888442435,motosport
323016022,tennis
1622114,athletics
628205320,tennis
481791707,motosport
429095315,tennis
686389628,extreme
959949902,motosport
831253324,motosport
722326419,volleyball
152645515,boardgames
217866401,volleyball
459543124,hockey
750586033,esport
786441106,extreme
573464122,winter_sport
738065626,autosport
61606616,volleyball
54524524,athletics
697962815,football
571313639,autosport
282476217,basketball
916952214,football
412580427,boardgames
916341617,autosport
327373427,basketball
825619734,extreme
868741111,extreme
65368622,athletics
593047312,basketball
177956109,motosport
945722108,athletics
128159832,motosport
802109611,martial_arts
447547920,hockey
714494404,tennis
538156330,athletics
177837324,basketball
564030627,hockey
602470622,esport
54310919,volleyball
967832038,volleyball
52704700,extreme
431515801,hockey
514740421,autosport
369510408,football
412580427,boardgames
976183800,esport
615111916,basketball
606174933,basketball
285028136,football
720423606,hockey
189606914,extreme
415497137,boardgames
577746628,hockey
64335022,martial_arts
698962202,boardgames
247829135,volleyball
919983808,boardgames
960406231,football
919422928,esport
776648409,martial_arts
954782222,extreme
963933706,esport
17142414,autosport
962409113,athletics
152217002,basketball
315514611,autosport
584124420,basketball
474818525,esport
738309006,basketball
371670028,basketball
406693811,football
879179136,hockey
573464122,winter_sport
165244818,football
446372811,motosport
692871434,boardgames
983658124,athletics
4581701,football
598946537,winter_sport
614327734,motosport
180428424,extreme
661402108,autosport
636863230,boardgames
618050834,extreme
855240530,football
727066931,motosport
710737629,motosport
886531805,esport
71193028,basketball
181114224,winter_sport
112908707,extreme
650213926,autosport
555337026,tennis
662453213,football
773612809,tennis
758557134,athletics
669684718,winter_sport
797106735,football
667473433,boardgames
926666129,extreme
307022516,boardgames
225676112,hockey
26141003,winter_sport
563700604,martial_arts
898943337,boardgames
986135626,esport
649353633,boardgames
282161237,volleyball
876043310,hockey
750283334,volleyball
944232732,hockey
606598308,basketball
451119206,martial_arts
451609521,athletics
68737418,winter_sport
871940439,tennis
280458608,athletics
8591509,basketball
853317727,boardgames
632988709,motosport
592752039,football
617041638,hockey
163251509,winter_sport
853812926,basketball
953755801,athletics
932162114,basketball
433514302,esport
613949310,extreme
712523014,tennis
543663420,martial_arts
182965603,volleyball
941655901,winter_sport
261289836,basketball
955803014,winter_sport
371670028,basketball
502677819,winter_sport
134346222,extreme
657828704,extreme
334212131,tennis
504918307,winter_sport
154189203,tennis
781534022,motosport
379173710,autosport
309347409,tennis
365639217,esport
293137810,volleyball
695058203,athletics
142857803,extreme
961447120,football
758394115,boardgames
916678726,winter_sport
700198717,esport
232278338,motosport
526861338,tennis
472102715,martial_arts
735316620,volleyball
684766028,winter_sport
325377733,autosport
933536635,autosport
577870231,basketball
158877415,autosport
174120533,volleyball
613949310,esport
265701307,basketball
705736306,football
875961536,volleyball
549787313,martial_arts
718731007,winter_sport
633910216,boardgames
610069617,motosport
631274828,motosport
541587109,motosport
884416724,extreme
217409812,tennis
521758907,basketball
74653939,basketball
641530522,tennis
86508807,tennis
119576206,basketball
721356005,basketball
631192517,hockey
441857133,athletics
188871818,boardgames
793925411,basketball
472102715,boardgames
962409113,athletics
179271619,athletics
842094317,martial_arts
204886735,boardgames
912568719,autosport
930930928,volleyball
419924317,tennis
428895801,esport
77263526,tennis
673423735,motosport
360665210,football
785209618,martial_arts
300872233,martial_arts
455599238,athletics
982297104,autosport
841735926,winter_sport
325377733,autosport
560090914,esport
600193414,volleyball
909250315,martial_arts
747366802,volleyball
392801401,tennis
375105823,esport
593911217,motosport
222516037,martial_arts
151563426,volleyball
571488727,hockey
837661534,boardgames
569162732,esport
560285439,hockey
185251920,martial_arts
968492435,basketball
805618829,basketball
309347409,tennis
600216035,hockey
692248707,boardgames
356043123,martial_arts
906862823,tennis
326063102,football
609698935,motosport
112908707,extreme
59119226,extreme
573474327,hockey
206534518,autosport
937276635,hockey
694630918,volleyball
273559404,martial_arts
885137827,football
456152915,football
162356801,extreme
560109831,autosport
217336832,basketball
21376113,boardgames
727131428,esport
334684635,hockey
465964406,esport
733336612,football
514876428,hockey
479245314,volleyball
307022516,boardgames
58056119,motosport
869290538,boardgames
631811222,tennis
677409936,boardgames
474628927,tennis
591630036,basketball
846379730,winter_sport
426978833,martial_arts
992331419,autosport
145846507,motosport
967451027,boardgames
549731702,motosport
718701305,basketball
121966812,extreme
523488132,tennis
173869328,autosport
92405418,autosport
552724006,tennis
414585700,volleyball
136458830,volleyball
967451027,boardgames
875504204,basketball
584346327,athletics
647206032,football
38824639,hockey
121492010,hockey
655829522,volleyball
643723301,football
653139422,athletics
527137328,football
780377018,football
934770635,volleyball
151529102,athletics
74514107,athletics
769774306,martial_arts
143952121,boardgames
967849804,football
210153012,autosport
542017229,athletics
519137722,football
947255416,football
916357824,volleyball
939633505,athletics
151529102,winter_sport
846680907,football
567751832,motosport
85587732,extreme
875504204,esport
901046514,tennis
732356326,basketball
647206032,hockey
748171722,volleyball
772267924,martial_arts
805759210,extreme
152645515,boardgames
488476436,martial_arts
412580427,boardgames
928894020,esport
325377733,autosport
229230327,martial_arts
999374432,esport
23592715,hockey
657663118,boardgames
470430112,boardgames
576585801,hockey
411813121,extreme
59119226,volleyball
402791408,tennis
525872608,hockey
716233230,hockey
114099424,esport
573599818,winter_sport
653139422,football
490784125,autosport
614822521,winter_sport
198786439,motosport
581191034,athletics
192169939,winter_sport
21376113,boardgames
668998218,basketball
131876911,football
708450700,motosport
945722108,athletics
286516630,autosport
110973925,athletics
129984610,martial_arts
512892704,winter_sport
848777023,hockey
365401829,basketball
770007815,football
248974925,martial_arts
636813919,basketball
743480114,esport
708186121,football
383370828,athletics
896038516,basketball
718936035,basketball
318475207,esport
192794930,athletics
458257228,basketball
19978512,winter_sport
21836419,motosport
263512315,motosport
761347628,autosport
11353014,athletics
793925411,basketball
853748924,winter_sport
508598802,volleyball
421471925,basketball
3174332,hockey
243857625,basketball
502274308,volleyball
611090907,football
780377018,football
961447120,football
392033223,extreme
898046305,volleyball
329730016,athletics
219391807,volleyball
737880515,basketball
12290911,hockey
814378832,motosport
699350627,boardgames
994379631,tennis
322514905,autosport
798486938,athletics
493483514,football
232405230,autosport
194486402,winter_sport
429186739,martial_arts
876642405,hockey
881714831,boardgames
533687714,motosport
804591616,autosport
771624222,extreme
188595930,autosport
400318329,winter_sport
868391013,martial_arts
187165212,athletics
304537523,football
76964307,football
987987031,tennis
934770635,volleyball
954309335,autosport
592013512,motosport
552161318,football
750586033,winter_sport
189715923,autosport
389639538,extreme
380261015,boardgames
419924317,tennis
749740303,extreme
963404719,autosport
163267719,winter_sport
559886937,hockey
804077033,basketball
7087528,motosport
698962202,boardgames
734773828,tennis
634162404,tennis
382246238,motosport
472368600,basketball
952958325,boardgames
919422928,esport
676822639,hockey
105994131,boardgames
528610528,football
765668814,autosport
597216810,athletics
11353014,athletics
330126734,hockey
469446016,football
613261001,martial_arts
793925411,basketball
860545413,basketball
435511326,football
190676335,athletics
168804232,martial_arts
568705033,hockey
206039507,boardgames
353182908,autosport
152027915,tennis
469921116,motosport
137678818,motosport
757687928,tennis
396395116,athletics
86508807,boardgames
685722316,hockey
637330135,esport
363792735,autosport
217409812,tennis
38650222,boardgames
10353705,martial_arts
794004500,basketball
321397920,volleyball
380924325,extreme
494399433,motosport
415671629,basketball
216104117,esport
270775309,basketball
325097003,basketball
830580618,hockey
491378212,hockey
217866401,volleyball
45741408,motosport
268620839,winter_sport
403183304,football
960792022,martial_arts
972727229,martial_arts
855240530,esport
750529123,esport
581191034,athletics
798648523,motosport
452677122,esport
74653939,basketball
769774306,martial_arts
775293001,football
87851008,basketball
216451201,esport
422072501,hockey
776351709,volleyball
503664137,volleyball
699833027,motosport
353081737,tennis
921937508,basketball
477438405,boardgames
270174326,football
963893835,esport
573230204,boardgames
481791707,motosport
543463128,football
608008318,football
743480114,esport
400984111,motosport
795835134,esport
888285213,martial_arts
189202917,winter_sport
178647735,boardgames
387687703,tennis
858295624,esport
897247311,athletics
441807829,extreme
893890239,esport
422072501,hockey
875981233,boardgames
433288420,winter_sport
263714124,extreme
491378212,hockey
560090914,esport
354743016,martial_arts
981950805,boardgames
310358223,athletics
183300802,football
891594226,athletics
855343237,boardgames
604360123,athletics
510637726,athletics
553288426,martial_arts
361486400,winter_sport
150043234,motosport
223858625,winter_sport
75615802,basketball
896615205,extreme
842094317,martial_arts
406657330,volleyball
223866238,motosport
481125330,extreme
449725405,volleyball
704754304,volleyball
234253423,martial_arts
329768819,motosport
679492600,basketball
383370828,athletics
919983808,boardgames
249355536,martial_arts
962409113,athletics
784721116,extreme
365639217,football
253247218,hockey
593121209,winter_sport
821416534,hockey
11387302,extreme
369250822,motosport
965583914,esport
669425923,martial_arts
684766028,winter_sport
350509934,boardgames
584346327,athletics
705531229,basketball
564459708,tennis
920673602,winter_sport
634162404,tennis
277505118,football
701136424,basketball
685403029,hockey
76945400,hockey
806147614,football
94282806,esport
882038106,volleyball
638216721,football
597803422,hockey
722797307,tennis
632576821,motosport
570896400,winter_sport
877868208,basketball
371253809,esport
506647809,basketball
627689204,volleyball
729244921,basketball
501121024,motosport
534740330,athletics
611696517,football
329148234,basketball
147224411,athletics
726740926,volleyball
302086720,basketball
461748703,esport
837518626,martial_arts
845425433,football
274671506,autosport
716730813,athletics
366534304,winter_sport
371253809,esport
704493238,basketball
477438405,boardgames
903006510,autosport
184526213,hockey
917918427,tennis
656339234,football
466929309,extreme
769374336,basketball
150360914,athletics
388468131,boardgames
83051405,football
821674032,basketball
365401829,basketball
821877603,extreme
428948204,tennis
199260030,boardgames
880924214,tennis
506779112,football
696763600,athletics
123069827,hockey
708817610,football
622543412,basketball
101931638,esport
243857625,winter_sport
538156330,athletics
394212724,motosport
73596624,tennis
769822207,volleyball
956023416,volleyball
708817610,esport
668748115,esport
779384134,basketball
577954824,motosport
747366802,volleyball
26060618,autosport
611090907,basketball
914507310,autosport
450530620,autosport
147224411,extreme
202764639,basketball
776866709,autosport
281906302,basketball
416292708,extreme
739394931,motosport
493152603,motosport
608621732,winter_sport
982877726,motosport
426978833,martial_arts
881039026,football
425955511,hockey
134189922,winter_sport
804087221,extreme
321397920,hockey
401817323,autosport
305659608,esport
738065626,autosport
449803432,autosport
67744102,extreme
61606616,volleyball
759680207,tennis
699833027,motosport
811784101,extreme
320107038,autosport
168848407,boardgames
771869717,basketball
27707002,basketball
478085506,athletics
130522526,football
157226523,football
593313032,martial_arts
750019213,volleyball
403183304,football
718004107,winter_sport
282876503,motosport
432881818,volleyball
462553428,hockey
439607625,volleyball
922406933,boardgames
914507310,autosport
596255402,motosport
65368622,athletics
503681221,football
906862823,tennis
244390012,motosport
626724033,autosport
111216229,tennis
348740816,motosport
588665414,autosport
129984610,martial_arts
138603234,extreme
81295517,volleyball
204886735,volleyball
436075506,esport
